Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Environment 1,Environment 2
fb5bc2412cb74a7bbdf65656731bee86,298.15,101.0,2,CCCCO,0.7447,CCOC(C)=O,0.2553,0.8276000000000002,0.0,0.8266137261974977,0.0002594633855389127,alcohol,ester
f9c24cd3e0224ebaaa6459a7f99ff86a,298.15,101.0,2,CCCCO,0.4963,CCOC(C)=O,0.5037,0.8494000000000002,0.0,0.8502699657315557,0.000274654853591475,alcohol,ester
bb9301096e2b44a28c41cc5b6dd3b2c2,298.15,101.0,2,CCCCO,0.2525,CCOC(C)=O,0.7475,0.8715000000000002,0.0,0.8736994138282494,0.00024960250491893747,alcohol,ester
787352ae213a40678475f6d9f49dbd66,293.15,101.0,2,CCCCCCO,0.7138,CCCCC(=O)OC,0.2862,0.8385600000000002,0.0,0.8388499449547435,0.00019915451840605717,alcohol,ester
138afd775caf4eb390fea907d6c864dd,293.15,101.0,2,CCCCCCO,0.2154,CCCCC(=O)OC,0.7846,0.8739600000000003,0.0,0.8725380886919049,0.00019429903821748418,alcohol,ester
a64e4810b63746b4a06c3e7069f48bca,293.15,101.0,2,CCCCCCO,0.4913,CCCCC(=O)OC,0.5087,0.8542200000000002,0.0,0.8537593501165798,0.000260163954897375,alcohol,ester
945ccaf14fc747d3b1a2d01d5ca41795,298.15,101.0,2,CCOC(C)=O,0.251,CCCCCO,0.7490000000000001,0.8283000000000001,0.0,0.8282333532230749,0.000259791505524036,ester,alcohol
74d4007038204c48a14b982ce4e3a506,298.15,101.0,2,CCOC(C)=O,0.7490000000000001,CCCCCO,0.251,0.8694000000000002,0.0,0.8721608692854073,0.00022990188809624812,ester,alcohol
77185d8bdc8f4e9980c3bbefd8be0d15,298.15,101.0,2,CCOC(C)=O,0.5,CCCCCO,0.5,0.8478100000000002,0.0,0.8490163187356575,0.0002367607663425799,ester,alcohol
988a51cf9482498d8b67ac858712ae1d,293.15,101.0,2,CCO,0.7946,CCCCOC(C)=O,0.2054,0.8056300000000002,0.0,0.8244654898671159,0.00031241127909159187,alcohol,ester
